_link,_link_releases,_link_releases_awards,_link_main,id,name
0.releases.3160.awards.0.suppliers.0,0.releases.3160,0.releases.3160.awards.0,0,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY
0.releases.3160.awards.0.suppliers.1,0.releases.3160,0.releases.3160.awards.0,0,RW-RRA-SUPLR-44f92d371897728017326a094cad880defa7dc83183558b4dd3439e453ecb1f1,AUTHENTIC RADIO  LTD
0.releases.3160.awards.0.suppliers.2,0.releases.3160,0.releases.3160.awards.0,0,RW-RRA-SUPLR-448cf2885d287774a725f7628ef7e364f935eb9432ca8ec929d696305858e2fb,ISANGO STARS Ltd
0.releases.3160.awards.0.suppliers.3,0.releases.3160,0.releases.3160.awards.0,0,RW-RRA-SUPLR-15e2e6b2ea2f1f961b6b5e4ac9edb89d35511bc48320fd39fca21adc398076be,RADIO & TELEVISION IMANZI Ltd
0.releases.3160.awards.0.suppliers.4,0.releases.3160,0.releases.3160.awards.0,0,RW-RRA-SUPLR-e6cb8df1c89b84ffd8577f80d9912fb733eb8e6981c09eeb470bb8ea9a2d6b19,MOVE PROMOTION AND SUPPLY  LTD
0.releases.3160.awards.0.suppliers.5,0.releases.3160,0.releases.3160.awards.0,0,RW-RRA-SUPLR-b3ec1e13bcb82a6d8a5e3f61e82f7380e9af33f63a9991fc6c467028fa5fc675,VIFO Ltd
0.releases.3160.awards.0.suppliers.6,0.releases.3160,0.releases.3160.awards.0,0,RW-RRA-SUPLR-1382586e4f3c3936c519d3a0f00d6de55742d174adb99ff33aee5c496330162d,OPERA Ltd
0.releases.3160.awards.0.suppliers.7,0.releases.3160,0.releases.3160.awards.0,0,RW-RRA-SUPLR-d1bd4ea3c8357dc0c6a7cd747a5adfb108798c9d9c7dd2d3722b0571a5f92732,IMAGE DESIGNING CENTER  LTD
0.releases.3161.awards.0.suppliers.0,0.releases.3161,0.releases.3161.awards.0,0,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY
0.releases.3161.awards.0.suppliers.1,0.releases.3161,0.releases.3161.awards.0,0,RW-RRA-SUPLR-e6cb8df1c89b84ffd8577f80d9912fb733eb8e6981c09eeb470bb8ea9a2d6b19,MOVE PROMOTION AND SUPPLY  LTD
0.releases.3161.awards.0.suppliers.2,0.releases.3161,0.releases.3161.awards.0,0,RW-RRA-SUPLR-b3ec1e13bcb82a6d8a5e3f61e82f7380e9af33f63a9991fc6c467028fa5fc675,VIFO Ltd
0.releases.3161.awards.0.suppliers.3,0.releases.3161,0.releases.3161.awards.0,0,RW-RRA-SUPLR-1382586e4f3c3936c519d3a0f00d6de55742d174adb99ff33aee5c496330162d,OPERA Ltd
0.releases.3161.awards.0.suppliers.4,0.releases.3161,0.releases.3161.awards.0,0,RW-RRA-SUPLR-d1bd4ea3c8357dc0c6a7cd747a5adfb108798c9d9c7dd2d3722b0571a5f92732,IMAGE DESIGNING CENTER  LTD
0.releases.3162.awards.0.suppliers.0,0.releases.3162,0.releases.3162.awards.0,0,RW-RRA-SUPLR-b3ec1e13bcb82a6d8a5e3f61e82f7380e9af33f63a9991fc6c467028fa5fc675,VIFO Ltd
0.releases.3162.awards.0.suppliers.1,0.releases.3162,0.releases.3162.awards.0,0,RW-RRA-SUPLR-e6cb8df1c89b84ffd8577f80d9912fb733eb8e6981c09eeb470bb8ea9a2d6b19,MOVE PROMOTION AND SUPPLY  LTD
0.releases.3162.awards.0.suppliers.2,0.releases.3162,0.releases.3162.awards.0,0,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY
0.releases.3162.awards.0.suppliers.3,0.releases.3162,0.releases.3162.awards.0,0,RW-RRA-SUPLR-1382586e4f3c3936c519d3a0f00d6de55742d174adb99ff33aee5c496330162d,OPERA Ltd
0.releases.3162.awards.0.suppliers.4,0.releases.3162,0.releases.3162.awards.0,0,RW-RRA-SUPLR-d1bd4ea3c8357dc0c6a7cd747a5adfb108798c9d9c7dd2d3722b0571a5f92732,IMAGE DESIGNING CENTER  LTD
0.releases.3163.awards.0.suppliers.0,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-43c24a518820055c14b960da1eb6cc7f4885949f6d8bb9721fe3f6289e81b2ab,ASSPROD STUDIO Ltd
0.releases.3163.awards.0.suppliers.1,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-PE-86e489030e5aa09d815439696f4683d39ff7fe5f7ccde41486168d03e7d73cb7,RWANDA BROADCASTING AGENCY
0.releases.3163.awards.0.suppliers.2,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-ce8d89b52075831538132e1f35e283b78f5bff332f11c9bd999081c5033f1cb6,UKWELITIMES MEDIA Ltd
0.releases.3163.awards.0.suppliers.3,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-b3ec1e13bcb82a6d8a5e3f61e82f7380e9af33f63a9991fc6c467028fa5fc675,VIFO Ltd
0.releases.3163.awards.0.suppliers.4,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-448cf2885d287774a725f7628ef7e364f935eb9432ca8ec929d696305858e2fb,ISANGO STARS Ltd
0.releases.3163.awards.0.suppliers.5,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-44f92d371897728017326a094cad880defa7dc83183558b4dd3439e453ecb1f1,AUTHENTIC RADIO  LTD
0.releases.3163.awards.0.suppliers.6,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-15e2e6b2ea2f1f961b6b5e4ac9edb89d35511bc48320fd39fca21adc398076be,RADIO & TELEVISION IMANZI Ltd
0.releases.3163.awards.0.suppliers.7,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-e6cb8df1c89b84ffd8577f80d9912fb733eb8e6981c09eeb470bb8ea9a2d6b19,MOVE PROMOTION AND SUPPLY  LTD
0.releases.3163.awards.0.suppliers.8,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-1382586e4f3c3936c519d3a0f00d6de55742d174adb99ff33aee5c496330162d,OPERA Ltd
0.releases.3163.awards.0.suppliers.9,0.releases.3163,0.releases.3163.awards.0,0,RW-RRA-SUPLR-d1bd4ea3c8357dc0c6a7cd747a5adfb108798c9d9c7dd2d3722b0571a5f92732,IMAGE DESIGNING CENTER  LTD
0.releases.3166.awards.0.suppliers.0,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-84ba34cceaba83121115d9cace59fbb49dbd2e1a678344d8db8c4b20faf36e9b,SILENT HILL (R)  LTD
0.releases.3166.awards.0.suppliers.1,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-33101cd7906d2dcefc1178e192e746610e07cb3efe8ade284be432a3823ff545,CENTRE PASTORAL NOTRE DAME DE FATIMA  LTD
0.releases.3166.awards.0.suppliers.2,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-13d6ca8fc2a9052178e1c4d208db67da884e15c6539f114b3d320b06c6c5481b,HOTEL  SAINT- ANDRE KABGAYI Ltd
0.releases.3166.awards.0.suppliers.3,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-402ffa3a8bb0e024f36cf97bd02160f0ba5e7851a3f7e82fbb6e537576ca520d,DEREVA  HOTEL RWAMAGANA  LTD
0.releases.3166.awards.0.suppliers.4,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-e79a23606f522a1aca0d75d9308c4c4e4dd5a76ee8fbaf93bf1e3a4eaa73335a,KIGALI DIPLOMATE HOTEL  LTD
0.releases.3166.awards.0.suppliers.5,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-674348763f6b941cae6f9583644e8d4bf8ff5930bcd8d2f5414c9df926798a91,UBUMWE CENTER KIGEME  LTD
0.releases.3166.awards.0.suppliers.6,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-eca86389fbe144b1e719e6d95dd2817cbc4dd436f7aa96fecb1f8a60c28d2a56,HOTEL HILLTOP AND COUNTRY CLUB  LTD
0.releases.3166.awards.0.suppliers.7,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-f71d189377f6806d68d55d9478fdea7cd1635a6f36ac30622f8e3def1b2a79dd,CENTRE SAINT AUGUSTIN  LTD
0.releases.3166.awards.0.suppliers.8,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-2bc608a96f7bbfd43f361e6654ef4b2a7ae32cfcc936daa201372d299b0ac5e4,PALAST ROCK  LTD
0.releases.3166.awards.0.suppliers.9,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-87e62287dc97d03790f9ce68c5401e129a5278274ea9b452cbe246c07c1cd75c,LENIMA  LTD
0.releases.3166.awards.0.suppliers.10,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-8f94baab71a3e2196e91727adb708c262d714aa51b8c7d186843bbd23be5dc3b,NICE GARDEN TRAINING CENTER  LTD
0.releases.3166.awards.0.suppliers.11,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-460f4d398d934b1eb4c7356afd4062869679c40ecf4d418efa1aa0e6b910b50a,LA PALME HOTEL Ltd
0.releases.3166.awards.0.suppliers.12,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-83dbf26744c072fa4b3621d83fc96b63e5e12d427e9f7f882f6ca543492f7f79,EAST GATE HOTEL Limited
0.releases.3166.awards.0.suppliers.13,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-58e615d44b99d5d1994cd61af549e437be2e067f4060054141cbc38fe7974734,CENTRE SAINT- PAUL KIGALI Limited
0.releases.3166.awards.0.suppliers.14,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-bb07090d320df630b7f86df278e22e72c80f987ec40de9ed5da0d24f1e1f7c85,MODOS HOUSE Ltd
0.releases.3166.awards.0.suppliers.15,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-d963304bb4f6269a2dcbaf37deccc561429713f501eb494217f83acfa1388b1e,GOLF EDEN ROCK HOTEL Ltd
0.releases.3166.awards.0.suppliers.16,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-3376c27b0e4dc9a298ac1eccaa3f7ae972b1084d593aa5fb1cbd4937db264ed3,LUCERNA-KABGAYI HÔTEL Ltd
0.releases.3166.awards.0.suppliers.17,0.releases.3166,0.releases.3166.awards.0,0,RW-RRA-SUPLR-6b83bb4c2fe867ab1379ad3479bdd451aef591977500d4a864a00f16781cab60,NEW SNOW INEZA HOTEL Ltd
0.releases.3168.awards.0.suppliers.0,0.releases.3168,0.releases.3168.awards.0,0,RW-RRA-SUPLR-2bb75e50321293ce1c8000beb7ff23bc3f8249acd4017b797c40bb230b8d8499,3BROS MIA COMPANY Ltd
0.releases.3169.awards.0.suppliers.0,0.releases.3169,0.releases.3169.awards.0,0,RW-RRA-SUPLR-69396ab6e6b494baef48c3905774f21bb9523ffc29e1ee2d600b275dad8e7094,RENA MULT- BUSINESS Ltd
0.releases.3172.awards.0.suppliers.0,0.releases.3172,0.releases.3172.awards.0,0,RW-RRA-SUPLR-2834758574f2c499b9a642935bcc333ab6f8173393defc61daf5c75b4980b5de,MEREZ PETROLEUM Ltd
0.releases.3176.awards.0.suppliers.0,0.releases.3176,0.releases.3176.awards.0,0,RW-RRA-SUPLR-a3cd18293c4a2ab970f9bb14ea9e1ed7b189d6949a45270608402b85bdd9d834,O.J.M Ltd
0.releases.3177.awards.0.suppliers.0,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-87e62287dc97d03790f9ce68c5401e129a5278274ea9b452cbe246c07c1cd75c,LENIMA  LTD
0.releases.3177.awards.0.suppliers.1,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-33101cd7906d2dcefc1178e192e746610e07cb3efe8ade284be432a3823ff545,CENTRE PASTORAL NOTRE DAME DE FATIMA  LTD
0.releases.3177.awards.0.suppliers.2,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-2cee9f80edd874da37cd262eedce3c7cceb62003730cd08f1e04332a8a96b57f,VIRUNGA HOTEL  LTD
0.releases.3177.awards.0.suppliers.3,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-13d6ca8fc2a9052178e1c4d208db67da884e15c6539f114b3d320b06c6c5481b,HOTEL  SAINT- ANDRE KABGAYI Ltd
0.releases.3177.awards.0.suppliers.4,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-ae5371ebcd91d5df6c9fb80187e0828451f8b286c0af5d76a0f918d4d31f7158,SPLENDID HOTEL  LTD
0.releases.3177.awards.0.suppliers.5,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-402ffa3a8bb0e024f36cf97bd02160f0ba5e7851a3f7e82fbb6e537576ca520d,DEREVA  HOTEL RWAMAGANA  LTD
0.releases.3177.awards.0.suppliers.6,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-5eff3d8d2e68d9b2d7435079b2ff2d75b9d2d88f361d0c66022af986456ebee3,NOBLEZA HOTEL  LTD
0.releases.3177.awards.0.suppliers.7,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-eca86389fbe144b1e719e6d95dd2817cbc4dd436f7aa96fecb1f8a60c28d2a56,HOTEL HILLTOP AND COUNTRY CLUB  LTD
0.releases.3177.awards.0.suppliers.8,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-2b8e57accc63df1a25fa795c3518aa271ff195833b5ec5f306ea27c3a9020a9c,CENTRE D ACCUEIL SAINT FRANCOIS XAVIER Ltd
0.releases.3177.awards.0.suppliers.9,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-43ff44aa6ce0270dbd4d74d97aafa0552472e095b33cdd7f4044175cbf4e8645,KIGALI VIEW HOTEL & APPARTMENT  LTD
0.releases.3177.awards.0.suppliers.10,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-1fd5effb5f546fdfcc25e09c075fb7ffc33dd2278cf8f538a3aa4c7b14146d43,OLYMPIC HOTEL  LTD
0.releases.3177.awards.0.suppliers.11,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-84ba34cceaba83121115d9cace59fbb49dbd2e1a678344d8db8c4b20faf36e9b,SILENT HILL (R)  LTD
0.releases.3177.awards.0.suppliers.12,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-9da9ce6558f24a2e4a0f68bde3dfef3d1d18de19fae304b6a5f467e96cee693e,WESTERN MOUNTAIN HOTEL  LTD
0.releases.3177.awards.0.suppliers.13,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-68b68d70dc083588215c1c6ce4e162e008dfa6c5c97647ba7b90ebd7e7a38ac7,FIVE TO FIVE HOTEL  LTD
0.releases.3177.awards.0.suppliers.14,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-989969058ad299a4897d65768164aa08ff9abbbe7da3000013a5cd99d69c2712,CHRIS COMPANY  LTD
0.releases.3177.awards.0.suppliers.15,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-460f4d398d934b1eb4c7356afd4062869679c40ecf4d418efa1aa0e6b910b50a,LA PALME HOTEL Ltd
0.releases.3177.awards.0.suppliers.16,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-69c1713b3f3b15879fc26ca55b956d9f7835381ec9f0bdbec5c4e1e4bcf05b4a,SAINTE FAMILLE HOTELS Ltd
0.releases.3177.awards.0.suppliers.17,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-4c13ee60c3763cf3b637656753a3b7a841b996b8b50e8dad5753b24912672312,CENTRE NATIONAL D'EDUCATION TRANSFORMATRICE (CENETRA) Ltd
0.releases.3177.awards.0.suppliers.18,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-0ab338c65e26b4ffc1022df0c5d6fb9173560b7247feb397e4fdcc912ac8e939,URBAN PARK SUITES LTD
0.releases.3177.awards.0.suppliers.19,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-77cf1872a0af90b46b18b2051f1e6b8b41c34953c53347e9c7b1e69a4baf7487,GREAT HOTEL KIYOVU Ltd
0.releases.3177.awards.0.suppliers.20,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-58e615d44b99d5d1994cd61af549e437be2e067f4060054141cbc38fe7974734,CENTRE SAINT- PAUL KIGALI Limited
0.releases.3177.awards.0.suppliers.21,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-bc7ad45d681660830b7494bebc47941723beb633af98ca273ed123cfb937dd88,LIVALANA HOTEL Ltd
0.releases.3177.awards.0.suppliers.22,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-d963304bb4f6269a2dcbaf37deccc561429713f501eb494217f83acfa1388b1e,GOLF EDEN ROCK HOTEL Ltd
0.releases.3177.awards.0.suppliers.23,0.releases.3177,0.releases.3177.awards.0,0,RW-RRA-SUPLR-3376c27b0e4dc9a298ac1eccaa3f7ae972b1084d593aa5fb1cbd4937db264ed3,LUCERNA-KABGAYI HÔTEL Ltd
0.releases.3180.awards.0.suppliers.0,0.releases.3180,0.releases.3180.awards.0,0,RW-RRA-SUPLR-c79f63932b45b9b039930dbf85a29681d3a8e33a33e78e936b9a9363a6efe1fa,RMADE GARAGE Ltd
0.releases.3181.awards.0.suppliers.0,0.releases.3181,0.releases.3181.awards.0,0,RW-RRA-SUPLR-abf0fa4bd8ab7340022c1f2e271c5f695aff2a0a54b0e3c84d8292b36686f44e,EMPRESSA AXIS Ltd
0.releases.3182.awards.0.suppliers.0,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-84ba34cceaba83121115d9cace59fbb49dbd2e1a678344d8db8c4b20faf36e9b,SILENT HILL (R)  LTD
0.releases.3182.awards.0.suppliers.1,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-33101cd7906d2dcefc1178e192e746610e07cb3efe8ade284be432a3823ff545,CENTRE PASTORAL NOTRE DAME DE FATIMA  LTD
0.releases.3182.awards.0.suppliers.2,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-2cee9f80edd874da37cd262eedce3c7cceb62003730cd08f1e04332a8a96b57f,VIRUNGA HOTEL  LTD
0.releases.3182.awards.0.suppliers.3,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-13d6ca8fc2a9052178e1c4d208db67da884e15c6539f114b3d320b06c6c5481b,HOTEL  SAINT- ANDRE KABGAYI Ltd
0.releases.3182.awards.0.suppliers.4,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-ae5371ebcd91d5df6c9fb80187e0828451f8b286c0af5d76a0f918d4d31f7158,SPLENDID HOTEL  LTD
0.releases.3182.awards.0.suppliers.5,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-402ffa3a8bb0e024f36cf97bd02160f0ba5e7851a3f7e82fbb6e537576ca520d,DEREVA  HOTEL RWAMAGANA  LTD
0.releases.3182.awards.0.suppliers.6,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-5eff3d8d2e68d9b2d7435079b2ff2d75b9d2d88f361d0c66022af986456ebee3,NOBLEZA HOTEL  LTD
0.releases.3182.awards.0.suppliers.7,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-eca86389fbe144b1e719e6d95dd2817cbc4dd436f7aa96fecb1f8a60c28d2a56,HOTEL HILLTOP AND COUNTRY CLUB  LTD
0.releases.3182.awards.0.suppliers.8,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-2b8e57accc63df1a25fa795c3518aa271ff195833b5ec5f306ea27c3a9020a9c,CENTRE D ACCUEIL SAINT FRANCOIS XAVIER Ltd
0.releases.3182.awards.0.suppliers.9,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-43ff44aa6ce0270dbd4d74d97aafa0552472e095b33cdd7f4044175cbf4e8645,KIGALI VIEW HOTEL & APPARTMENT  LTD
0.releases.3182.awards.0.suppliers.10,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-1fd5effb5f546fdfcc25e09c075fb7ffc33dd2278cf8f538a3aa4c7b14146d43,OLYMPIC HOTEL  LTD
0.releases.3182.awards.0.suppliers.11,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-9da9ce6558f24a2e4a0f68bde3dfef3d1d18de19fae304b6a5f467e96cee693e,WESTERN MOUNTAIN HOTEL  LTD
0.releases.3182.awards.0.suppliers.12,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-87e62287dc97d03790f9ce68c5401e129a5278274ea9b452cbe246c07c1cd75c,LENIMA  LTD
0.releases.3182.awards.0.suppliers.13,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-68b68d70dc083588215c1c6ce4e162e008dfa6c5c97647ba7b90ebd7e7a38ac7,FIVE TO FIVE HOTEL  LTD
0.releases.3182.awards.0.suppliers.14,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-989969058ad299a4897d65768164aa08ff9abbbe7da3000013a5cd99d69c2712,CHRIS COMPANY  LTD
0.releases.3182.awards.0.suppliers.15,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-460f4d398d934b1eb4c7356afd4062869679c40ecf4d418efa1aa0e6b910b50a,LA PALME HOTEL Ltd
0.releases.3182.awards.0.suppliers.16,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-69c1713b3f3b15879fc26ca55b956d9f7835381ec9f0bdbec5c4e1e4bcf05b4a,SAINTE FAMILLE HOTELS Ltd
0.releases.3182.awards.0.suppliers.17,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-4c13ee60c3763cf3b637656753a3b7a841b996b8b50e8dad5753b24912672312,CENTRE NATIONAL D'EDUCATION TRANSFORMATRICE (CENETRA) Ltd
0.releases.3182.awards.0.suppliers.18,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-0ab338c65e26b4ffc1022df0c5d6fb9173560b7247feb397e4fdcc912ac8e939,URBAN PARK SUITES LTD
0.releases.3182.awards.0.suppliers.19,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-77cf1872a0af90b46b18b2051f1e6b8b41c34953c53347e9c7b1e69a4baf7487,GREAT HOTEL KIYOVU Ltd
0.releases.3182.awards.0.suppliers.20,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-58e615d44b99d5d1994cd61af549e437be2e067f4060054141cbc38fe7974734,CENTRE SAINT- PAUL KIGALI Limited
0.releases.3182.awards.0.suppliers.21,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-bc7ad45d681660830b7494bebc47941723beb633af98ca273ed123cfb937dd88,LIVALANA HOTEL Ltd
0.releases.3182.awards.0.suppliers.22,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-d963304bb4f6269a2dcbaf37deccc561429713f501eb494217f83acfa1388b1e,GOLF EDEN ROCK HOTEL Ltd
0.releases.3182.awards.0.suppliers.23,0.releases.3182,0.releases.3182.awards.0,0,RW-RRA-SUPLR-3376c27b0e4dc9a298ac1eccaa3f7ae972b1084d593aa5fb1cbd4937db264ed3,LUCERNA-KABGAYI HÔTEL Ltd
0.releases.3183.awards.0.suppliers.0,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-d963304bb4f6269a2dcbaf37deccc561429713f501eb494217f83acfa1388b1e,GOLF EDEN ROCK HOTEL Ltd
0.releases.3183.awards.0.suppliers.1,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-33101cd7906d2dcefc1178e192e746610e07cb3efe8ade284be432a3823ff545,CENTRE PASTORAL NOTRE DAME DE FATIMA  LTD
0.releases.3183.awards.0.suppliers.2,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-2cee9f80edd874da37cd262eedce3c7cceb62003730cd08f1e04332a8a96b57f,VIRUNGA HOTEL  LTD
0.releases.3183.awards.0.suppliers.3,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-13d6ca8fc2a9052178e1c4d208db67da884e15c6539f114b3d320b06c6c5481b,HOTEL  SAINT- ANDRE KABGAYI Ltd
0.releases.3183.awards.0.suppliers.4,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-ae5371ebcd91d5df6c9fb80187e0828451f8b286c0af5d76a0f918d4d31f7158,SPLENDID HOTEL  LTD
0.releases.3183.awards.0.suppliers.5,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-402ffa3a8bb0e024f36cf97bd02160f0ba5e7851a3f7e82fbb6e537576ca520d,DEREVA  HOTEL RWAMAGANA  LTD
0.releases.3183.awards.0.suppliers.6,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-5eff3d8d2e68d9b2d7435079b2ff2d75b9d2d88f361d0c66022af986456ebee3,NOBLEZA HOTEL  LTD
0.releases.3183.awards.0.suppliers.7,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-eca86389fbe144b1e719e6d95dd2817cbc4dd436f7aa96fecb1f8a60c28d2a56,HOTEL HILLTOP AND COUNTRY CLUB  LTD
0.releases.3183.awards.0.suppliers.8,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-2b8e57accc63df1a25fa795c3518aa271ff195833b5ec5f306ea27c3a9020a9c,CENTRE D ACCUEIL SAINT FRANCOIS XAVIER Ltd
0.releases.3183.awards.0.suppliers.9,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-43ff44aa6ce0270dbd4d74d97aafa0552472e095b33cdd7f4044175cbf4e8645,KIGALI VIEW HOTEL & APPARTMENT  LTD
0.releases.3183.awards.0.suppliers.10,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-1fd5effb5f546fdfcc25e09c075fb7ffc33dd2278cf8f538a3aa4c7b14146d43,OLYMPIC HOTEL  LTD
0.releases.3183.awards.0.suppliers.11,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-84ba34cceaba83121115d9cace59fbb49dbd2e1a678344d8db8c4b20faf36e9b,SILENT HILL (R)  LTD
0.releases.3183.awards.0.suppliers.12,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-9da9ce6558f24a2e4a0f68bde3dfef3d1d18de19fae304b6a5f467e96cee693e,WESTERN MOUNTAIN HOTEL  LTD
0.releases.3183.awards.0.suppliers.13,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-87e62287dc97d03790f9ce68c5401e129a5278274ea9b452cbe246c07c1cd75c,LENIMA  LTD
0.releases.3183.awards.0.suppliers.14,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-68b68d70dc083588215c1c6ce4e162e008dfa6c5c97647ba7b90ebd7e7a38ac7,FIVE TO FIVE HOTEL  LTD
0.releases.3183.awards.0.suppliers.15,0.releases.3183,0.releases.3183.awards.0,0,RW-RRA-SUPLR-989969058ad299a4897d65768164aa08ff9abbbe7da3000013a5cd99d69c2712,CHRIS COMPANY  LTD
